what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1561900095123
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1561900095125
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1561900095125
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1561900095127
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1561900095129
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1561900095131
os,sysinfo,,,"win32",1561900095617
arch,sysinfo,,,"x86",1561900095617
ws,sysinfo,,,"win32",1561900095617
locale,sysinfo,,,"zh_CN",1561900095617
processors,sysinfo,,,"4",1561900095617
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1561900095617
java.runtime.version,sysinfo,,,"1.8.0_211-b12",1561900095617
java.specification.name,sysinfo,,,"Java Platform API Specification",1561900095617
java.specification.vendor,sysinfo,,,"Oracle Corporation",1561900095617
java.specification.version,sysinfo,,,"1.8",1561900095617
java.vendor,sysinfo,,,"Oracle Corporation",1561900095617
java.version,sysinfo,,,"1.8.0_211",1561900095617
java.vm.info,sysinfo,,,"mixed mode",1561900095617
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1561900095617
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1561900095617
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1561900095617
java.vm.specification.version,sysinfo,,,"1.8",1561900095617
java.vm.vendor,sysinfo,,,"Oracle Corporation",1561900095617
java.vm.version,sysinfo,,,"25.211-b12",1561900095617
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1561900096443
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1561900096491
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1561900098383
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1561900100080
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1561900100161
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1561900100262
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1561900101675
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1561900490163
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1561900490245
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1561900490254
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1561900490264
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1561900490268
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1561900490410
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1561900490634
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1561900490639
started,bundle,org.eclipse.jst.servlet.ui,1.1.405.v201104141500,"org.eclipse.jst.servlet.ui",1561900490698
started,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1561900492145
started,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1561900492428
started,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1561900492509
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1561900492523
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1561900492524
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1561900501898
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1561900502093
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1561900502114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561900502430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561900507343
