what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560264646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560265226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560274081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560278887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560282585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1561560285910
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1561560286708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560287808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560288644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560293770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560341837
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1561560347275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1561560350989
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1561560351854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560352806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560353777
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1561560364418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560366271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560389568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1561560393102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560395777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560445080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1561560446195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1561560447809
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1561560448601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560449787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561560450515
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1561560452770
