what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1561553018719
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1561553018722
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1561553018722
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1561553018724
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1561553018726
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1561553018726
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1561553018728
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1561553018730
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1561553018733
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1561553018736
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1561553018738
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1561553018740
os,sysinfo,,,"win32",1561553018750
arch,sysinfo,,,"x86",1561553018750
ws,sysinfo,,,"win32",1561553018750
locale,sysinfo,,,"zh_CN",1561553018750
processors,sysinfo,,,"4",1561553018750
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1561553018750
java.runtime.version,sysinfo,,,"1.8.0_211-b12",1561553018750
java.specification.name,sysinfo,,,"Java Platform API Specification",1561553018750
java.specification.vendor,sysinfo,,,"Oracle Corporation",1561553018750
java.specification.version,sysinfo,,,"1.8",1561553018750
java.vendor,sysinfo,,,"Oracle Corporation",1561553018750
java.version,sysinfo,,,"1.8.0_211",1561553018750
java.vm.info,sysinfo,,,"mixed mode",1561553018750
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1561553018750
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1561553018750
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1561553018750
java.vm.specification.version,sysinfo,,,"1.8",1561553018750
java.vm.vendor,sysinfo,,,"Oracle Corporation",1561553018750
java.vm.version,sysinfo,,,"25.211-b12",1561553018750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561555182459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561555416441
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1561555423064
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1561555425566
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1561555425579
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1561555425599
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1561555425603
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1561555425703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1561555426450
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1561555426667
